id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28083879,Spacious apartment located in central location,136804112,Benny,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49082,-73.64213,Entire home/apt,65,31,58,2021-11-09,1.51,1,79,12,
28088811,lamarq room,212186520,Nick,,Ville-Marie,45.50419,-73.56942,Shared room,25,1,0,,,1,0,0,
28094460,Appartement style loft super lumineux et cozy,65670825,Pauline,,Rosemont-La Petite-Patrie,45.54033,-73.60878,Entire home/apt,60,1,4,2020-01-19,0.12,1,0,0,
28095805,Little house! Near metro / l'UdeM / all services,17047853,Daniela,,Villeray-Saint-Michel-Parc-Extension,45.5279,-73.62753,Private room,21,28,3,2020-05-16,0.10,9,163,0,
28096410,Cosy Room next to Parc LaFontaine,34023851,Leena,,Ville-Marie,45.51867,-73.56132,Private room,18,2,3,2020-03-01,0.12,1,0,0,
28106071,Cute appartement in cute RED HOUSE,199391816,Zac,,Ville-Marie,45.49787,-73.56844,Entire home/apt,400,1,0,,,1,0,0,
28107619,"Plateau Mont-Royal, Le Cédric",73990969,Maya,,Le Plateau-Mont-Royal,45.52928,-73.56447,Entire home/apt,50,31,12,2021-07-07,0.30,9,184,2,
28110857,Newly renovated luminous open plan condo,24061721,Charles,,Le Sud-Ouest,45.47512,-73.5717,Entire home/apt,92,2,85,2021-12-08,2.13,1,56,16,
28123541,"Wonderful condo, parking and balcony",34398731,Maria,,Saint-Laurent,45.50785,-73.71584,Entire home/apt,89,1,2,2019-10-15,0.05,1,5,0,
28134621,Appartement chaleureux près du centre-ville,212513781,Carolyne,,Mercier-Hochelaga-Maisonneuve,45.5689,-73.52533,Entire home/apt,104,1,6,2019-09-01,0.15,1,82,0,
28153592,"Cozy, warming apartment on 3rd floor",193666044,David,,Mercier-Hochelaga-Maisonneuve,45.55786,-73.53219,Entire home/apt,50,2,13,2019-03-27,0.33,1,0,0,
28154418,APPARTEMENT COMPLET à Montréal,77098500,Dorian,,Ahuntsic-Cartierville,45.52456,-73.72621,Entire home/apt,65,13,153,2021-04-15,3.86,1,60,3,
28156240,Modern 2 bedroom downtown central!,66881070,Oxford,,Ville-Marie,45.50331,-73.56295,Entire home/apt,135,31,1,2020-09-15,0.07,12,363,0,
28158076,Spacious 1 bedroom apartment in downtown.,26761910,Jaime,,Ville-Marie,45.4915,-73.57508,Entire home/apt,90,30,1,2019-01-20,0.03,1,365,0,
28161995,"Modern 1BD,Balcony,in the heart of MTL",169708530,Mike & Micha,,Ville-Marie,45.49542,-73.58214,Entire home/apt,138,1,34,2021-11-15,0.93,2,172,7,
28163450,Luxurious Studio Downtown Montreal,212731676,Dima,,Ville-Marie,45.49282,-73.58373,Entire home/apt,99,1,52,2021-05-01,1.32,2,39,2,
28171597,Very nice house with garden and terrace - Montreal,292507076,Luckey,,Villeray-Saint-Michel-Parc-Extension,45.5579,-73.60907,Entire home/apt,106,2,4,2020-08-06,0.22,34,0,0,
28176829,"Cozy room close to subway, downtown and plateau",32201942,Dany,,Ville-Marie,45.53005,-73.56068,Private room,54,2,113,2021-11-30,2.83,1,281,22,
28186308,Le Babylone - ground floor: Metro +parking + patio,1016614,Home In Montreal,,Verdun,45.46853,-73.57008,Entire home/apt,112,90,7,2020-03-19,0.18,12,254,0,
28187442,Papineau 4 - Entire Furnished Bachelor,753212,Georges,,Rosemont-La Petite-Patrie,45.54658,-73.60554,Entire home/apt,35,31,14,2021-08-22,0.36,9,193,7,
28188016,Oasis avenue Laurier,76634284,Madhurima,,Le Plateau-Mont-Royal,45.5351,-73.58301,Entire home/apt,125,14,3,2019-08-11,0.10,4,0,0,
28200043,Sunny apartment in Côte des Neiges,212992386,John,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48921,-73.62608,Entire home/apt,24,5,2,2018-10-11,0.05,1,0,0,
28205366,Very comfort room in a nice and clean apartment,16522028,Sylvie,,Mont-Royal,45.51934,-73.62983,Private room,110,2,7,2021-09-06,0.18,5,364,2,
28226454,Apt mtl,213206394,Margot,,Westmount,45.48868,-73.6015,Private room,160,1,1,2018-09-05,0.03,1,0,0,
28227404,"Modern fully equip studio, DT MTL",37161310,Yasaman,,Ville-Marie,45.5132,-73.55679,Entire home/apt,122,1,50,2021-10-31,1.27,11,84,23,
28228920,AL's Appartment,151605300,Alex,,Villeray-Saint-Michel-Parc-Extension,45.56717,-73.59369,Private room,23,2,18,2021-05-02,0.46,1,0,2,
28230966,Montreal/Laval Campervan Rentals,49636795,Anthony,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.51045,-73.62815,Entire home/apt,35,2,1,2018-09-11,0.03,2,87,0,
28231091,Comfortable apartment near downtown,213245423,Bams,,Rosemont-La Petite-Patrie,45.54408,-73.57769,Private room,74,1,26,2019-08-28,0.67,1,0,0,
28243437,MTL FUNKY APT IN HEART OF CITY CENTRE,28098900,Jessica,,Ville-Marie,45.51547,-73.5667,Entire home/apt,100,28,36,2021-11-08,0.93,2,257,2,
28246652,"Spacious, Sunny & Spotless Bedroom in Downtown",23043297,Sabeena,,Ville-Marie,45.49971,-73.58253,Private room,82,2,22,2019-12-21,0.55,2,0,0,
28250839,Magnifique condo/loft lumineux,12634633,Marie-Eve,,Lachine,45.44302,-73.66597,Entire home/apt,89,2,3,2021-09-06,0.56,1,5,3,
28252535,Nice room in a clean apartment,16522028,Sylvie,,Mont-Royal,45.51956,-73.63,Private room,85,2,4,2019-12-23,0.13,5,364,0,
28257133,Appartement cosy dans la Petite Patrie,41366462,Suzanne,,Rosemont-La Petite-Patrie,45.54054,-73.60401,Entire home/apt,85,4,2,2018-10-01,0.05,1,0,0,
28258649,Cozy Apartment close to the Canals.,99559165,Mariana,,Le Sud-Ouest,45.47836,-73.56787,Private room,44,1,39,2020-03-09,1.00,2,269,0,
28284571,Cocon au Cœur du Plateau - 1 min Mont Royal,1569898,Nicolas,,Le Plateau-Mont-Royal,45.52621,-73.58393,Entire home/apt,150,3,0,,,1,0,0,
28288011,"Spacious family apt free🅿,near🚉10 min to Old Mtl",57185344,Patrick,,Mercier-Hochelaga-Maisonneuve,45.54114,-73.55803,Entire home/apt,209,3,26,2021-08-26,0.66,17,10,4,
28288488,Beautiful cozy home near metro Cote-Vertu ❤,213635781,Ellen & Andrew,,Saint-Laurent,45.51632,-73.68691,Entire home/apt,111,2,125,2021-11-18,3.19,3,155,26,
28289196,1 bedroom apartment at Angrignon metro station,1646154,Dimitri,,Le Sud-Ouest,45.4509,-73.60154,Entire home/apt,35,45,13,2021-12-10,0.33,5,282,5,
28316398,[Business Ready] Terracota Studio Dwntwn ✰✰✰✰✰,66340481,Daniel,,Ville-Marie,45.51052,-73.5598,Entire home/apt,73,1,22,2020-02-29,0.61,30,4,0,
28333872,Papineau 5 - Entire Furnished Bachelor,753212,Georges,,Villeray-Saint-Michel-Parc-Extension,45.54794,-73.60508,Entire home/apt,36,31,8,2021-08-22,0.59,9,353,7,
28342207,Petite chambre dans un 5 1/2,163475126,Laurie,,Villeray-Saint-Michel-Parc-Extension,45.55694,-73.60648,Private room,31,1,0,,,1,0,0,
28342867,Idéal pour les voyageurs，très grand chambre 50m2!!,147192263,Yan,,Verdun,45.45858,-73.57721,Private room,124,1,34,2020-01-14,0.86,2,365,0,
28343531,[Business Travel Ready] ✰Studio Convention Center✰,9818417,Andre,,Ville-Marie,45.50979,-73.56024,Entire home/apt,55,1,8,2021-12-01,0.23,24,60,1,
28344663,Charming Studio ★ Leisure or Business ❤ Dwntwn!,9818417,Andre,,Ville-Marie,45.51012,-73.56212,Entire home/apt,55,1,8,2021-08-03,0.24,24,89,1,
28345394,[Business Travel Ready] Studio Palais de Congres!,66340481,Daniel,,Ville-Marie,45.51011,-73.56025,Entire home/apt,74,1,12,2021-12-04,0.37,30,93,2,
28345636,[The World] Great for Business @ Dwtnwn ⭐⭐⭐⭐⭐,66340481,Daniel,,Ville-Marie,45.5114,-73.56212,Entire home/apt,48,30,19,2020-03-31,0.53,30,42,0,
28364581,Cosy Appartement 2 chambres,20433130,Jean Philippe,,Ville-Marie,45.48996,-73.5799,Entire home/apt,95,30,4,2019-09-01,0.10,3,0,0,
28365907,Homi's House for lovely family (32 days or more),64705135,Homayoun,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46722,-73.64706,Entire home/apt,88,32,178,2021-10-19,4.57,1,234,49,
28367315,Beautiful 2 bdr apartment Downtown,198036167,Michelle,,Ville-Marie,45.51719,-73.56536,Entire home/apt,98,1,249,2021-11-26,6.41,2,136,79,
28368311,Le Saint-Denis Jarry : 299095,62574760,Junon,,Villeray-Saint-Michel-Parc-Extension,45.54094,-73.62718,Entire home/apt,120,4,27,2021-04-30,0.80,1,210,1,
28368562,A super clean sweet unit in a perfect location,86938248,Meghan,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46864,-73.62949,Private room,49,1,1,2018-09-23,0.03,1,0,0,
28370688,Near Montreal Airport (private room),62156602,Prateek,,Dollard-des-Ormeaux,45.49167,-73.78894,Private room,500,1,0,,,2,0,0,
28385389,Montréal : Joli logement bien situé,206148004,Christianne,,Rosemont-La Petite-Patrie,45.55838,-73.56693,Entire home/apt,30,7,0,,,1,0,0,
28386744,Best Casa Montréal,158900360,Red,,Ahuntsic-Cartierville,45.5378,-73.64592,Entire home/apt,299,1,0,,,1,365,0,
28407064,West Mtl Appartment,213375863,Ruth,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46165,-73.6431,Private room,750,1,0,,,1,0,0,
28408247,[Corporate Travelers] Superb Modern Studio Dwntwn!,66340481,Daniel,,Ville-Marie,45.5101,-73.56177,Entire home/apt,68,1,21,2020-04-13,0.56,30,107,0,
28409700,"3 Bedrooms Apartment Renovated w/KING,Queen, Futon",116533309,J,,LaSalle,45.41859,-73.61404,Entire home/apt,95,2,30,2021-12-04,0.85,2,346,2,
28412946,Appart dans un quartier calme idéal pour couple,101149772,Hihim,,Ahuntsic-Cartierville,45.55597,-73.64743,Entire home/apt,100,1,1,2018-09-13,0.03,1,0,0,
28429453,Chambre double avec balcon privé - Plateau,25626269,Chloé,,Le Plateau-Mont-Royal,45.52089,-73.57804,Private room,30,3,7,2019-09-09,0.23,1,0,0,
28433941,"41/2 chaleureux et calme, quartier prisé de MTL",25184540,Véronique,,Rosemont-La Petite-Patrie,45.53303,-73.60761,Entire home/apt,90,7,1,2018-12-29,0.03,1,8,0,
28437377,Dtown Modern and Cozy Condo,111294431,Magdalina,,Ville-Marie,45.49714,-73.57101,Entire home/apt,80,32,5,2021-10-16,0.14,33,52,3,
28439309,"Cozy flat, on the Plateau, Mont Royal",139946740,Huoy,,Le Plateau-Mont-Royal,45.52789,-73.59097,Entire home/apt,85,5,0,,,1,0,0,
28441067,Montreal Entire lower apartment with free parking,193317451,Polyxeni,,LaSalle,45.42155,-73.60739,Entire home/apt,71,1,20,2021-10-26,0.52,1,0,13,
28441400,Linton 3,89098085,Maryse,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49735,-73.63367,Entire home/apt,141,2,44,2021-10-10,1.15,3,0,6,
28462396,Luxurious Montreal Room in Downtown,214856919,Apollo,,Ville-Marie,45.49861,-73.58509,Private room,312,1,1,2018-09-12,0.03,1,0,0,
28466212,Spacious St-Henri Home,77741669,Chloe,,Le Sud-Ouest,45.46987,-73.59121,Entire home/apt,37,1,24,2020-03-08,0.66,1,10,0,
28466800,Chambre discrète très confortable,28213960,Dany,,Rivière-des-Prairies-Pointe-aux-Trembles,45.66308,-73.54436,Private room,79,2,8,2021-10-10,0.20,7,365,3,307329
28480761,Chambre au cœur du plateau,26724378,Renaud,,Le Plateau-Mont-Royal,45.5348,-73.58102,Private room,22,1,8,2019-03-04,0.21,1,0,0,
28481097,Petite chambre confortable 1 pers ( lit simple),28213960,Dany,,Rivière-des-Prairies-Pointe-aux-Trembles,45.66306,-73.54443,Private room,59,2,10,2021-10-24,0.26,7,365,4,307329
28486273,appartement zen,215022157,Megan,,Le Sud-Ouest,45.47431,-73.58451,Private room,150,1,0,,,1,365,0,
28490143,Beautiful Little Italy/Rosemont condo,68402107,Radu,,Rosemont-La Petite-Patrie,45.53864,-73.61097,Entire home/apt,80,2,9,2019-10-28,0.31,1,0,0,
28490804,Best appartement in the Plateau,53136309,Karine,,Le Plateau-Mont-Royal,45.52327,-73.57105,Private room,45,3,5,2019-11-01,0.18,1,0,0,
28493497,Cozy little place in Mile End Outremont .,21423577,Lina,,Le Plateau-Mont-Royal,45.5195,-73.59582,Entire home/apt,115,2,27,2021-09-06,0.69,1,0,5,
28497400,Cozy & Quaint Montreal Apartment,110891435,Haya,,Villeray-Saint-Michel-Parc-Extension,45.54106,-73.62191,Private room,30,2,2,2018-10-08,0.05,1,78,0,
28507568,Montreal - Little Italy - 1 BR apartment!,12004408,Kim,,Rosemont-La Petite-Patrie,45.53036,-73.60598,Entire home/apt,60,1,3,2018-10-18,0.08,1,0,0,
28511990,COSY home near downtown MTL with backyard,33714830,Annie,,Le Sud-Ouest,45.48132,-73.56207,Entire home/apt,50,1,5,2018-10-27,0.13,1,0,0,
28516052,Chambre parfaite sur Le Plateau et Metro MontRoyal,137877726,Ala-Eddine,,Le Plateau-Mont-Royal,45.5236,-73.5833,Private room,40,2,25,2021-11-08,0.64,10,256,5,
28518245,Lux 2 bedrooms/2baths/2balconies/ free park-32,178861975,Marina,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47275,-73.60814,Entire home/apt,199,3,39,2021-09-28,1.00,5,210,10,
28519716,CHARMING LOVELY SEMI-BASEMENT LOFT (PLATEAU HEART),215256758,Antoine,,Le Plateau-Mont-Royal,45.52833,-73.57852,Entire home/apt,155,4,3,2019-09-27,0.08,1,88,0,
28520103,Jolie chambre cosy proche du métro Laurier,22333134,Angéli,,Le Plateau-Mont-Royal,45.52768,-73.58996,Private room,29,5,21,2020-11-02,0.53,1,0,0,
28524551,Cozy studio in the heart of Montreal,2070433,Clifford,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47048,-73.64543,Entire home/apt,50,3,12,2021-11-27,0.39,1,143,10,
28536851,"Beautiful, bright Montréal Apartment in Villeray",24341506,Juan,,Villeray-Saint-Michel-Parc-Extension,45.54112,-73.62381,Entire home/apt,90,31,19,2020-11-30,0.49,1,138,0,
28537602,The heart of Little Italy,137374101,Laurence,,Rosemont-La Petite-Patrie,45.53585,-73.6154,Entire home/apt,70,21,0,,,1,0,0,
28538265,Montréal Apartment near Westmount,21502332,Alexander,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47843,-73.61558,Entire home/apt,50,14,4,2019-01-27,0.10,1,0,0,
28541379,The perfect little apartment for 1 or 2 travelers,194328334,Denyse,,Ville-Marie,45.51859,-73.56584,Entire home/apt,50,1,34,2019-09-01,0.87,12,0,0,
28541564,Great apartment for one or two person,194328334,Denyse,,Ville-Marie,45.51878,-73.56581,Entire home/apt,49,1,29,2020-10-19,0.74,12,0,0,
28554933,Le 1584,215501093,David,,Ville-Marie,45.5214,-73.55786,Entire home/apt,120,3,4,2019-03-18,0.10,1,0,0,
28560993,appartement tranquille,215549854,Georges,,Rosemont-La Petite-Patrie,45.53617,-73.59321,Entire home/apt,60,2,3,2018-10-08,0.08,1,0,0,
28563490,Chambre magnifiquement située au Plateau-Montroyal,137877726,Ala-Eddine,,Le Plateau-Mont-Royal,45.52555,-73.58137,Private room,40,2,22,2021-12-01,0.58,10,263,5,
28563590,11-Chambre comfortable au centre de Montreal,137877726,Ala-Eddine,,Le Plateau-Mont-Royal,45.52366,-73.58329,Private room,40,2,29,2021-11-21,0.75,10,249,7,
28563666,12-Private room in front of Mont-Royal subway,137877726,Ala-Eddine,,Le Plateau-Mont-Royal,45.52488,-73.58323,Private room,40,2,28,2021-11-21,0.72,10,263,8,
28565026,Grande chambre toute équipée - Village  - chat,80009200,Maxime,,Ville-Marie,45.52939,-73.55551,Private room,49,2,4,2018-10-14,0.10,1,0,0,
28576601,Super Clean Studio in quiet place,200703393,Larisa,,Côte-Saint-Luc,45.46258,-73.65875,Entire home/apt,69,1,88,2021-11-21,2.27,1,84,29,
28579996,Une grande chambre dans un appartement 4 et 1/2,66509904,Monaam,,Ahuntsic-Cartierville,45.54983,-73.6653,Private room,38,7,20,2021-11-30,0.52,2,330,7,
28586697,Beautiful house with private yard in downtown Mtl,12948390,Kamila,,Ville-Marie,45.51886,-73.55661,Entire home/apt,332,2,1,2019-06-15,0.03,1,0,0,
28604908,MTL Village - WOW NEW MODERN APT w Terrace/Parking,3403736,Murielle,,Ville-Marie,45.52061,-73.56133,Entire home/apt,125,2,39,2021-11-27,1.04,3,343,29,
28606360,Spacious luxury apartment in the heart of Mile End,136044578,Céline,,Le Plateau-Mont-Royal,45.52172,-73.59616,Entire home/apt,180,32,5,2019-07-28,0.13,1,241,0,
28611033,*Foodie' heaven - Modern luxury - Best of Plateau*,20844652,Jonathan,,Le Plateau-Mont-Royal,45.5326,-73.58447,Entire home/apt,300,2,17,2021-11-23,0.43,4,264,4,
28634035,Downtown Apart ( Bell Center),215844743,Montassar,,Ville-Marie,45.49294,-73.56481,Entire home/apt,178,2,0,,,1,0,0,
28634039,Crystal inn.8min to airport.walking 4Min to metro,216077445,Hongkui,,Saint-Laurent,45.50772,-73.67804,Entire home/apt,39,31,97,2020-12-25,2.48,1,193,1,
28635310,FunktréAlpartement,216057680,Jeff,,Le Plateau-Mont-Royal,45.53545,-73.57318,Entire home/apt,300,3,18,2021-10-24,0.46,1,160,2,
28637202,"❤️⭐Pointe Claire Apt, 900SF 10 min drive > YUL ❤️⭐",72588210,Irene,,Pointe-Claire,45.45668,-73.79443,Entire home/apt,76,4,195,2021-12-06,5.11,1,42,25,
28637438,Serene in its Simplicity! (Room 2),161472920,Yaw And Anyele,,Pierrefonds-Roxboro,45.49693,-73.84561,Private room,38,1,16,2020-01-26,0.41,2,224,0,
28657025,The Sherbrooke Suite 105,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.51059,-73.57172,Entire home/apt,92,1,80,2021-11-29,2.06,10,69,19,
28665839,"Trendy 2-Storey Condo, Montreal (Foodie District)",87113165,Anna,,Le Sud-Ouest,45.47238,-73.58889,Entire home/apt,129,3,94,2021-10-17,2.54,1,66,19,
28666300,Work Apartment near lake and airport,178049907,Darleen,,Pointe-Claire,45.44887,-73.78699,Private room,88,1,9,2019-01-09,0.23,1,0,0,
28678802,Chambre discret confortable,28213960,Dany,,Rivière-des-Prairies-Pointe-aux-Trembles,45.66276,-73.54411,Private room,79,2,4,2021-09-01,0.10,7,365,1,307329
28688365,Spacious Apartment in the Heart of Downtown MTL,65211835,Moe,,Ville-Marie,45.51339,-73.56551,Private room,89,2,3,2019-05-20,0.08,1,0,0,
28697043,"Private room, 2 double beds in the best location",1143998,Adriana,,Ville-Marie,45.51795,-73.56103,Private room,198,2,0,,,9,0,0,
28712608,3bdr | Free parking | Heart of Le plateau,215193163,Alicia,,Le Plateau-Mont-Royal,45.53128,-73.5839,Entire home/apt,161,3,85,2021-12-05,2.20,1,137,21,
28714475,Chambre chaleureux,199785004,Nohora,,Saint-Laurent,45.50803,-73.69026,Entire home/apt,77,1,84,2021-11-26,2.19,2,65,29,
28716227,BRIGHT & CHIC 3 CH ❤️ METRO PAPINEAU & VILLAGE,216442472,Jacques,,Ville-Marie,45.52603,-73.54914,Entire home/apt,149,3,37,2021-09-05,0.98,1,103,1,
28716611,Cozy little studio next to downtown,194328334,Denyse,,Ville-Marie,45.51905,-73.56396,Entire home/apt,30,1,19,2019-08-19,0.49,12,0,0,
28718749,Waterfront City Condo — Private Parking Spot,107206164,Lauren,,Le Sud-Ouest,45.46644,-73.59046,Entire home/apt,69,2,7,2019-01-06,0.19,1,0,0,
28720239,"Bright Apartment, Marché Jean-Talon, Jarry Park",144652697,Francis,,Villeray-Saint-Michel-Parc-Extension,45.53821,-73.6208,Entire home/apt,135,2,5,2019-09-22,0.13,1,0,0,
28721514,"Chambre dans collocation, au cœur de Montréal",22305657,Anthony,,Ville-Marie,45.52096,-73.55649,Private room,70,2,86,2020-03-01,2.22,3,0,0,
28722044,"🌟Chambre chaleureuse, coeur de Montréal🌟",22305657,Anthony,,Ville-Marie,45.52087,-73.55806,Private room,70,2,64,2020-03-02,1.69,3,0,0,
28737420,Friends&Family Big Renovated Downtown FREE PARKING,21402767,Chloe,,Le Plateau-Mont-Royal,45.51793,-73.56877,Entire home/apt,289,2,89,2021-11-21,2.33,2,57,33,
28737838,Loft close to Mont-Royal street,216765328,Maggie,,Le Plateau-Mont-Royal,45.53809,-73.57647,Private room,13,31,8,2018-11-03,0.20,1,0,0,
28754858,* New Modern 2 bdrm Suite in Plateau Mont-Royal *,161192441,Domenico,,Le Plateau-Mont-Royal,45.51958,-73.58954,Entire home/apt,89,32,11,2021-07-05,0.32,1,75,3,
28775283,New Intimate Dtown Condo - Monthly Rental,111294431,Magdalina,,Ville-Marie,45.49715,-73.57135,Entire home/apt,74,32,6,2021-03-12,0.16,33,55,1,
28779685,Relax at a cozy apartment in the heart of Montreal,149645691,Tarek,,Ville-Marie,45.50117,-73.5799,Entire home/apt,80,2,18,2019-11-17,0.47,1,0,0,
28782308,In the heart of the Plateau (Lafontaine Park),15151562,Olivier,,Le Plateau-Mont-Royal,45.53234,-73.56893,Entire home/apt,60,2,34,2019-10-29,0.87,1,0,0,
28783803,Montreal Apartment,206220178,Maria,,Villeray-Saint-Michel-Parc-Extension,45.54475,-73.61769,Entire home/apt,73,3,43,2020-03-13,1.10,1,101,0,
28783894,Spacious loft in Old Port!,63927183,Mateo,,Ville-Marie,45.49915,-73.5574,Entire home/apt,90,1,4,2018-10-25,0.10,1,0,0,
28805161,Downtown Montreal,75399814,Hala,,Ville-Marie,45.49099,-73.58008,Private room,800,7,0,,,1,38,0,
28805537,"Lovely house in DDO, Montreal",217223490,Nataly,,Dollard-des-Ormeaux,45.49063,-73.82141,Entire home/apt,100,30,0,,,1,0,0,
28808103,Spacious 2 floors in the heart of Montreal!,39977811,Georges,,Rosemont-La Petite-Patrie,45.54071,-73.60477,Entire home/apt,188,2,7,2020-01-02,0.18,2,0,0,
28811738,Style moderne-industriel-Vieux Montréal (4),32760952,Lise,,Ville-Marie,45.49789,-73.55337,Entire home/apt,95,180,0,,,4,163,0,
28824694,Le Petit HoMa,27864151,Mathieu Et Josée-Anne,,Mercier-Hochelaga-Maisonneuve,45.54732,-73.54617,Entire home/apt,44,31,8,2019-05-26,0.21,2,0,0,
28859186,Nice private bedroom in a cozy house,185422799,Louise,,Villeray-Saint-Michel-Parc-Extension,45.56422,-73.61234,Private room,50,2,73,2021-11-17,1.91,1,309,11,
28860733,Logement paisible et éclairé,212105331,Caroline,,Montréal-Nord,45.59132,-73.63145,Entire home/apt,55,31,27,2021-09-30,0.70,1,243,6,
28862999,M-Montreal King Room,217614980,M Montreal,,Ville-Marie,45.51534,-73.55606,Hotel room,136,1,15,2021-10-24,0.40,15,356,2,539280
28865866,Private Studio (4 1/2),137436952,Félix,,Le Plateau-Mont-Royal,45.53659,-73.57206,Entire home/apt,50,1,6,2019-07-12,0.15,1,0,0,
28865982,"Room in beautiful apt., near Atwater market",38079607,Caroline,,Le Sud-Ouest,45.48409,-73.5806,Private room,50,1,0,,,1,0,0,
28866564,Appartement à louer,217634600,Joseph,,Saint-Laurent,45.51863,-73.67092,Entire home/apt,50,365,1,2018-11-03,0.03,1,363,0,
28866758,Appart chaleureux et sympathique à Rosemont,76386021,Élodie,,Rosemont-La Petite-Patrie,45.53562,-73.5966,Entire home/apt,37,1,3,2019-01-02,0.08,1,0,0,
28887053,Warm and cozy 4 1/2 appartement with terrasse!,33685175,Vincent,,Ville-Marie,45.51874,-73.5647,Entire home/apt,85,2,4,2018-10-28,0.10,1,0,0,
28891581,Modern mid-century aprt at 5 min from the stadium,8389493,Anne-Marie,,Mercier-Hochelaga-Maisonneuve,45.55549,-73.54859,Entire home/apt,120,2,8,2020-02-23,0.26,1,0,0,
